Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
32003004714,32,003,004714,75.3,2.6965,2
32003004715,32,003,004715,75.1,2.5903,3
32003004716,32,003,004716,75.3,2.4311,2
32003004717,32,003,004717,77.4,2.6597,3
32003004907,32,003,004907,84.7,3.7141,3
32003004910,32,003,004910,77.4,1.9401,2
32003004911,32,003,004911,73.8,1.2082,3
32003004912,32,003,004912,77.4,2.8495,2
32003004915,32,003,004915,74.8,1.7267,3
32003004916,32,003,004916,72.9,1.512,3
32003004917,32,003,004917,75,1.372,3
32003004918,32,003,004918,78,1.4185,3
32003004919,32,003,004919,79.2,1.85,2
32003004920,32,003,004920,76.8,1.6115,2
32003004921,32,003,004921,77.1,2.6245,3
32003004923,32,003,004923,76.8,1.5041,3
32003004924,32,003,004924,78.3,2.7497,3
32003004925,32,003,004925,78.5,1.5464,2
32003004926,32,003,004926,77.2,3.3648,3
32003005005,32,003,005005,70.9,1.4565,3
32003005006,32,003,005006,75,1.5817,3
32003005007,32,003,005007,82.4,3.3184,3
32003005010,32,003,005010,71.4,1.9937,3
32003005011,32,003,005011,77.4,1.3665,2
32003005012,32,003,005012,76.3,1.325,3
32003005013,32,003,005013,78.2,2.7704,2
32003005014,32,003,005014,78.5,2.069,2
32003005015,32,003,005015,80.3,1.5939,3
32003005016,32,003,005016,77.6,2.0852,3
32003005017,32,003,005017,79,2.7103,2
32003005101,32,003,005101,77,1.5077,3
32003005102,32,003,005102,77.4,1.2853,3
32003005103,32,003,005103,81.4,2.8734,3
32003005104,32,003,005104,78.9,2.0774,2
32003005105,32,003,005105,77,1.499,3
32003005106,32,003,005106,77.8,1.4741,3
32003005107,32,003,005107,79.5,1.7676,3
32003005108,32,003,005108,77.6,1.4123,3
32003005109,32,003,005109,78.6,2.2897,2
32003005200,32,003,005200,77.1,1.1712,2
32003005311,32,003,005311,80,1.9244,3
32003005312,32,003,005312,79.6,1.8893,3
32003005313,32,003,005313,79.3,1.5439,3
32003005315,32,003,005315,78.1,1.4273,3
32003005316,32,003,005316,82.5,3.133,1
32003005317,32,003,005317,78.2,1.1958,3
32003005318,32,003,005318,85.1,3.5404,3
32003005319,32,003,005319,78.6,1.4042,2
32003005320,32,003,005320,76.6,2.7011,3
32003005321,32,003,005321,79.3,1.6777,3
32003005322,32,003,005322,77.3,1.7908,3
32003005333,32,003,005333,79.1,1.201,3
32003005335,32,003,005335,77.3,1.3308,3
32003005336,32,003,005336,72.7,1.5071,3
32003005337,32,003,005337,83.2,2.1455,3
32003005341,32,003,005341,80.9,2.494,3
32003005342,32,003,005342,78.7,2.1722,3
32003005343,32,003,005343,77.9,1.828,2
32003005347,32,003,005347,82.4,2.4259,3
32003005348,32,003,005348,82,1.8297,3
32003005349,32,003,005349,78.6,1.0396,2
32003005350,32,003,005350,85,3.2593,3
32003005351,32,003,005351,78.2,2.4886,3
32003005354,32,003,005354,80.8,2.5061,3
32003005355,32,003,005355,86.1,2.4624,3
32003005356,32,003,005356,77.9,1.4776,3
32003005357,32,003,005357,79,2.5419,2
32003005360,32,003,005360,77.3,1.468,3
32003005421,32,003,005421,68.9,1.4189,3
32003005422,32,003,005422,71.5,1.3787,3
32003005423,32,003,005423,74.5,1.751,3
32003005432,32,003,005432,84,3.3147,3
32003005433,32,003,005433,78.8,1.9868,3
32003005434,32,003,005434,76.8,1.4214,3
32003005435,32,003,005435,77.2,2.1019,3
32003005436,32,003,005436,77.3,2.6565,3
32003005437,32,003,005437,75.3,2.8591,3
32003005438,32,003,005438,70.7,1.7098,3
32003005439,32,003,005439,69.9,1.7879,3
32003005502,32,003,005502,78.6,1.315,3
32003005503,32,003,005503,75.1,1.5434,3
32003005504,32,003,005504,72,2.0435,1
32003005607,32,003,005607,76.1,1.5644,3
32003005612,32,003,005612,77.1,1.2797,2
32003005613,32,003,005613,79.5,1.6161,2
32003005614,32,003,005614,77.6,2.3391,3
32003005615,32,003,005615,78.6,1.2717,2
32003005702,32,003,005702,73.8,2.5601,3
32003005703,32,003,005703,74.6,1.2149,2
32003005704,32,003,005704,75.9,2.5861,3
32003005705,32,003,005705,78.8,1.3479,2
32003005711,32,003,005711,81.5,1.5473,3
32003005712,32,003,005712,82,1.3958,3
32003005713,32,003,005713,84.8,2.6699,3
32003005715,32,003,005715,81.1,1.9571,2
32003005803,32,003,005803,79.9,1.8707,3
32003005804,32,003,005804,76.8,1.46,3
32003005805,32,003,005805,78.9,1.9066,3
32003005806,32,003,005806,77.6,1.6472,3
32003005807,32,003,005807,81.6,2.4334,3
32003005808,32,003,005808,74,1.4002,3
32003005809,32,003,005809,82.2,2.5408,3
32003005811,32,003,005811,79.7,2.211,3
32003005813,32,003,005813,81.4,2.0822,3
32003005823,32,003,005823,81.7,3.1443,2
32003005824,32,003,005824,81.4,2.2592,2
32003005825,32,003,005825,86,3.9458,3
32003005826,32,003,005826,77.5,1.5498,3
32003005827,32,003,005827,79.2,1.7607,3
32003005830,32,003,005830,77.4,2.0992,3
32003005831,32,003,005831,81.3,2.9881,2
32003005833,32,003,005833,78.5,2.1159,3
32003005834,32,003,005834,78.6,1.8636,3
