OID,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_Trac,Population,MHLTH_Crud,PHLTH_Crud,Geolocatio,lat,long,MHLTH_Medi,PHLTH_Medi,MHLTH,PHLTH,Health,comboMetri,StateAbb_1,PlaceNam_1,PlaceFIP_1,TractFIP_1,Place_Tr_1,Populati_1,MHLTH_Cr_1,PHLTH_Cr_1,Geolocat_1,lat_1,long_1,MHLTH_Me_1,PHLTH_Me_1,Distance,Dist_HLTH
-1,1,53,1,53,OR,Portland,4159000,41051000502.000000000000000,4159000-41051000502,4561,14.000000000000000,11.800000000000001,"(45.48369719500, -122.584945617)",45.483697200000002,-122.584945599999998,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051000502.000000000000000,4159000-41051000502,4561,14.000000000000000,11.800000000000001,"(45.48369719500, -122.584945617)",45.483697200000002,-122.584945599999998,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,54,1,54,OR,Portland,4159000,41051000501.000000000000000,4159000-41051000501,3732,13.500000000000000,10.600000000000000,"(45.48220025320, -122.594633816)",45.482200249999998,-122.594633799999997,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051000501.000000000000000,4159000-41051000501,3732,13.500000000000000,10.600000000000000,"(45.48220025320, -122.594633816)",45.482200249999998,-122.594633799999997,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,55,1,55,OR,Portland,4159000,41051008700.000000000000000,4159000-41051008700,4539,12.800000000000001,10.500000000000000,"(45.47226195620, -122.602694678)",45.472261959999997,-122.602694700000001,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051008700.000000000000000,4159000-41051008700,4539,12.800000000000001,10.500000000000000,"(45.47226195620, -122.602694678)",45.472261959999997,-122.602694700000001,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,56,1,56,OR,Portland,4159000,41051007300.000000000000000,4159000-41051007300,1948,16.500000000000000,14.199999999999999,"(45.58156084890, -122.588397934)",45.581560850000002,-122.588397900000004,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051007300.000000000000000,4159000-41051007300,1948,16.500000000000000,14.199999999999999,"(45.58156084890, -122.588397934)",45.581560850000002,-122.588397900000004,11.600000000000000,9.100000000000000,0,2.500000000000000
-1,1,57,1,57,OR,Portland,4159000,41051002100.000000000000000,4159000-41051002100,2577,12.199999999999999,8.400000000000000,"(45.52373030490, -122.655935543)",45.523730299999997,-122.655935499999998,11.600000000000000,9.100000000000000,1.500000000000000,0.000000000000000,1.500000000000000,0.000000000000000,OR,Portland,4159000,41051002100.000000000000000,4159000-41051002100,2577,12.199999999999999,8.400000000000000,"(45.52373030490, -122.655935543)",45.523730299999997,-122.655935499999998,11.600000000000000,9.100000000000000,2,3.500000000000000
-1,1,58,1,58,OR,Portland,4159000,41051008800.000000000000000,4159000-41051008800,4070,14.100000000000000,11.699999999999999,"(45.46507335960, -122.602676456)",45.465073359999998,-122.602676500000001,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051008800.000000000000000,4159000-41051008800,4070,14.100000000000000,11.699999999999999,"(45.46507335960, -122.602676456)",45.465073359999998,-122.602676500000001,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,59,1,59,OR,Portland,4159000,41051008202.000000000000000,4159000-41051008202,7583,16.500000000000000,15.500000000000000,"(45.51489046650, -122.545870612)",45.514890469999997,-122.545870600000001,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051008202.000000000000000,4159000-41051008202,7583,16.500000000000000,15.500000000000000,"(45.51489046650, -122.545870612)",45.514890469999997,-122.545870600000001,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,60,1,60,OR,Portland,4159000,41051001701.000000000000000,4159000-41051001701,6402,11.699999999999999,9.199999999999999,"(45.52758599790, -122.586670704)",45.527585999999999,-122.586670699999999,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051001701.000000000000000,4159000-41051001701,6402,11.699999999999999,9.199999999999999,"(45.52758599790, -122.586670704)",45.527585999999999,-122.586670699999999,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,61,1,61,OR,Portland,4159000,41051009000.000000000000000,4159000-41051009000,9621,16.100000000000001,14.199999999999999,"(45.49264282040, -122.530708125)",45.492642820000000,-122.530708099999998,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051009000.000000000000000,4159000-41051009000,9621,16.100000000000001,14.199999999999999,"(45.49264282040, -122.530708125)",45.492642820000000,-122.530708099999998,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,62,1,62,OR,Portland,4159000,41051010200.000000000000000,4159000-41051010200,583,12.300000000000001,11.800000000000001,"(45.56040438220, -122.501652706)",45.560404380000001,-122.501652699999994,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051010200.000000000000000,4159000-41051010200,583,12.300000000000001,11.800000000000001,"(45.56040438220, -122.501652706)",45.560404380000001,-122.501652699999994,11.600000000000000,9.100000000000000,1,3.500000000000000
-1,1,63,1,63,OR,Portland,4159000,41051002303.000000000000000,4159000-41051002303,1996,11.800000000000001,9.800000000000001,"(45.53434386330, -122.667498775)",45.534343860000000,-122.667498800000004,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051002303.000000000000000,4159000-41051002303,1996,11.800000000000001,9.800000000000001,"(45.53434386330, -122.667498775)",45.534343860000000,-122.667498800000004,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,64,1,64,OR,Portland,4159000,41051009804.000000000000000,4159000-41051009804,3183,15.600000000000000,14.900000000000000,"(45.49904897530, -122.490497164)",45.499048979999998,-122.490497199999993,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051009804.000000000000000,4159000-41051009804,3183,15.600000000000000,14.900000000000000,"(45.49904897530, -122.490497164)",45.499048979999998,-122.490497199999993,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,65,1,65,OR,Portland,4159000,41051009803.000000000000000,4159000-41051009803,823,16.199999999999999,14.000000000000000,"(45.49662723040, -122.483165977)",45.496627230000001,-122.483165999999997,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051009803.000000000000000,4159000-41051009803,823,16.199999999999999,14.000000000000000,"(45.49662723040, -122.483165977)",45.496627230000001,-122.483165999999997,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,66,1,66,OR,Portland,4159000,41051000701.000000000000000,4159000-41051000701,4254,12.000000000000000,10.500000000000000,"(45.50138733650, -122.589114329)",45.501387340000001,-122.589114300000006,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051000701.000000000000000,4159000-41051000701,4254,12.000000000000000,10.500000000000000,"(45.50138733650, -122.589114329)",45.501387340000001,-122.589114300000006,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,67,1,67,OR,Portland,4159000,41067030600.000000000000000,4159000-41067030600,111,11.699999999999999,9.300000000000001,"(45.44627163430, -122.744753995)",45.446271629999998,-122.744754000000000,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41067030600.000000000000000,4159000-41067030600,111,11.699999999999999,9.300000000000001,"(45.44627163430, -122.744753995)",45.446271629999998,-122.744754000000000,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,68,1,68,OR,Portland,4159000,41051007400.000000000000000,4159000-41051007400,3654,15.600000000000000,14.400000000000000,"(45.56584767250, -122.607648221)",45.565847669999997,-122.607648200000000,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051007400.000000000000000,4159000-41051007400,3654,15.600000000000000,14.400000000000000,"(45.56584767250, -122.607648221)",45.565847669999997,-122.607648200000000,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,69,1,69,OR,Portland,4159000,41051008500.000000000000000,4159000-41051008500,4275,14.900000000000000,13.600000000000000,"(45.48282150900, -122.547130664)",45.482821510000001,-122.547130699999997,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051008500.000000000000000,4159000-41051008500,4275,14.900000000000000,13.600000000000000,"(45.48282150900, -122.547130664)",45.482821510000001,-122.547130699999997,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,70,1,70,OR,Portland,4159000,41051001602.000000000000000,4159000-41051001602,4376,14.300000000000001,12.400000000000000,"(45.51191252850, -122.572151776)",45.511912529999996,-122.572151800000000,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051001602.000000000000000,4159000-41051001602,4376,14.300000000000001,12.400000000000000,"(45.51191252850, -122.572151776)",45.511912529999996,-122.572151800000000,11.600000000000000,9.100000000000000,3,5.500000000000000
-1,1,71,1,71,OR,Portland,4159000,41051007201.000000000000000,4159000-41051007201,2270,11.800000000000001,13.300000000000001,"(45.61191168280, -122.672189008)",45.611911679999999,-122.672189000000003,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051007201.000000000000000,4159000-41051007201,2270,11.800000000000001,13.300000000000001,"(45.61191168280, -122.672189008)",45.611911679999999,-122.672189000000003,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,72,1,72,OR,Portland,4159000,41051007202.000000000000000,4159000-41051007202,2579,11.699999999999999,11.199999999999999,"(45.61137149800, -122.718472748)",45.611371499999997,-122.718472700000007,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051007202.000000000000000,4159000-41051007202,2579,11.699999999999999,11.199999999999999,"(45.61137149800, -122.718472748)",45.611371499999997,-122.718472700000007,11.600000000000000,9.100000000000000,0,2.500000000000000
-1,1,73,1,73,OR,Portland,4159000,41051006702.000000000000000,4159000-41051006702,3061,11.699999999999999,10.400000000000000,"(45.47971339850, -122.713339176)",45.479713400000001,-122.713339199999993,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051006702.000000000000000,4159000-41051006702,3061,11.699999999999999,10.400000000000000,"(45.47971339850, -122.713339176)",45.479713400000001,-122.713339199999993,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,74,1,74,OR,Portland,4159000,41051005500.000000000000000,4159000-41051005500,2473,14.199999999999999,10.000000000000000,"(45.51414356500, -122.690909947)",45.514143570000002,-122.690909899999994,11.600000000000000,9.100000000000000,1.500000000000000,1.000000000000000,2.500000000000000,0.000000000000000,OR,Portland,4159000,41051005500.000000000000000,4159000-41051005500,2473,14.199999999999999,10.000000000000000,"(45.51414356500, -122.690909947)",45.514143570000002,-122.690909899999994,11.600000000000000,9.100000000000000,2,4.500000000000000
-1,1,75,1,75,OR,Portland,4159000,41051000801.000000000000000,4159000-41051000801,4518,10.699999999999999,8.199999999999999,"(45.50136754780, -122.610904755)",45.501367549999998,-122.610904800000000,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051000801.000000000000000,4159000-41051000801,4518,10.699999999999999,8.199999999999999,"(45.50136754780, -122.610904755)",45.501367549999998,-122.610904800000000,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,76,1,76,OR,Portland,4159000,41051003502.000000000000000,4159000-41051003502,2028,10.600000000000000,8.300000000000001,"(45.55144817270, -122.682889347)",45.551448170000000,-122.682889299999999,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051003502.000000000000000,4159000-41051003502,2028,10.600000000000000,8.300000000000001,"(45.55144817270, -122.682889347)",45.551448170000000,-122.682889299999999,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,77,1,77,OR,Portland,4159000,41051006100.000000000000000,4159000-41051006100,2337,8.300000000000001,7.800000000000000,"(45.48506335380, -122.700648305)",45.485063349999997,-122.700648299999997,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051006100.000000000000000,4159000-41051006100,2337,8.300000000000001,7.800000000000000,"(45.48506335380, -122.700648305)",45.485063349999997,-122.700648299999997,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,78,1,78,OR,Portland,4159000,41067030402.000000000000000,4159000-41067030402,325,10.100000000000000,7.600000000000000,"(45.47307028870, -122.745992009)",45.473070290000003,-122.745992000000001,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41067030402.000000000000000,4159000-41067030402,325,10.100000000000000,7.600000000000000,"(45.47307028870, -122.745992009)",45.473070290000003,-122.745992000000001,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,79,1,79,OR,Portland,4159000,41051005000.000000000000000,4159000-41051005000,2291,8.500000000000000,5.300000000000000,"(45.53005053280, -122.687497583)",45.530050529999997,-122.687497600000000,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051005000.000000000000000,4159000-41051005000,2291,8.500000000000000,5.300000000000000,"(45.53005053280, -122.687497583)",45.530050529999997,-122.687497600000000,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,80,1,80,OR,Portland,4159000,41051004300.000000000000000,4159000-41051004300,1019,9.800000000000001,8.699999999999999,"(45.57814726210, -122.768200519)",45.578147260000001,-122.768200500000006,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051004300.000000000000000,4159000-41051004300,1019,9.800000000000001,8.699999999999999,"(45.57814726210, -122.768200519)",45.578147260000001,-122.768200500000006,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,81,1,81,OR,Portland,4159000,41051003200.000000000000000,4159000-41051003200,3968,10.000000000000000,7.500000000000000,"(45.55532999140, -122.645476941)",45.555329989999997,-122.645476900000006,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051003200.000000000000000,4159000-41051003200,3968,10.000000000000000,7.500000000000000,"(45.55532999140, -122.645476941)",45.555329989999997,-122.645476900000006,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,82,1,82,OR,Portland,4159000,41051002600.000000000000000,4159000-41051002600,2689,9.199999999999999,8.100000000000000,"(45.54154101770, -122.626428336)",45.541541019999997,-122.626428300000001,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051002600.000000000000000,4159000-41051002600,2689,9.199999999999999,8.100000000000000,"(45.54154101770, -122.626428336)",45.541541019999997,-122.626428300000001,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,83,1,83,OR,Portland,4159000,41051004900.000000000000000,4159000-41051004900,3537,11.500000000000000,8.300000000000001,"(45.53008929310, -122.693744777)",45.530089289999999,-122.693744800000005,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051004900.000000000000000,4159000-41051004900,3537,11.500000000000000,8.300000000000001,"(45.53008929310, -122.693744777)",45.530089289999999,-122.693744800000005,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,84,1,84,OR,Portland,4159000,41051006402.000000000000000,4159000-41051006402,5152,8.699999999999999,8.100000000000000,"(45.44542630620, -122.698388312)",45.445426310000002,-122.698388300000005,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051006402.000000000000000,4159000-41051006402,5152,8.699999999999999,8.100000000000000,"(45.44542630620, -122.698388312)",45.445426310000002,-122.698388300000005,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,85,1,85,OR,Portland,4159000,41051006403.000000000000000,4159000-41051006403,3915,11.600000000000000,9.300000000000001,"(45.44742167410, -122.721004310)",45.447421669999997,-122.721004300000004,11.600000000000000,9.100000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,OR,Portland,4159000,41051006403.000000000000000,4159000-41051006403,3915,11.600000000000000,9.300000000000001,"(45.44742167410, -122.721004310)",45.447421669999997,-122.721004300000004,11.600000000000000,9.100000000000000,3,4.000000000000000
-1,1,86,1,86,OR,Portland,4159000,41051006404.000000000000000,4159000-41051006404,1500,8.900000000000000,8.000000000000000,"(45.43902786890, -122.732814517)",45.439027869999997,-122.732814500000003,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051006404.000000000000000,4159000-41051006404,1500,8.900000000000000,8.000000000000000,"(45.43902786890, -122.732814517)",45.439027869999997,-122.732814500000003,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,87,1,87,OR,Portland,4159000,41051000302.000000000000000,4159000-41051000302,6709,9.100000000000000,8.300000000000001,"(45.47006584800, -122.626659547)",45.470065849999997,-122.626659500000002,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051000302.000000000000000,4159000-41051000302,6709,9.100000000000000,8.300000000000001,"(45.47006584800, -122.626659547)",45.470065849999997,-122.626659500000002,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,88,1,88,OR,Portland,4159000,41051002801.000000000000000,4159000-41051002801,2849,9.400000000000000,7.800000000000000,"(45.54356174540, -122.605043552)",45.543561750000002,-122.605043600000002,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051002801.000000000000000,4159000-41051002801,2849,9.400000000000000,7.800000000000000,"(45.54356174540, -122.605043552)",45.543561750000002,-122.605043600000002,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,89,1,89,OR,Portland,4159000,41051002802.000000000000000,4159000-41051002802,2928,10.000000000000000,8.199999999999999,"(45.53383714040, -122.605299192)",45.533837140000003,-122.605299200000005,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051002802.000000000000000,4159000-41051002802,2928,10.000000000000000,8.199999999999999,"(45.53383714040, -122.605299192)",45.533837140000003,-122.605299200000005,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,90,1,90,OR,Portland,4159000,41051001900.000000000000000,4159000-41051001900,4859,8.300000000000001,7.500000000000000,"(45.52650491410, -122.623949705)",45.526504910000000,-122.623949699999997,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051001900.000000000000000,4159000-41051001900,4859,8.300000000000001,7.500000000000000,"(45.52650491410, -122.623949705)",45.526504910000000,-122.623949699999997,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,91,1,91,OR,Portland,4159000,41051004700.000000000000000,4159000-41051004700,4068,9.100000000000000,6.000000000000000,"(45.53086817060, -122.703141254)",45.530868169999998,-122.703141299999999,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051004700.000000000000000,4159000-41051004700,4068,9.100000000000000,6.000000000000000,"(45.53086817060, -122.703141254)",45.530868169999998,-122.703141299999999,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,92,1,92,OR,Portland,4159000,41051005700.000000000000000,4159000-41051005700,3430,9.800000000000001,7.200000000000000,"(45.50654892920, -122.674516828)",45.506548930000001,-122.674516800000006,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051005700.000000000000000,4159000-41051005700,3430,9.800000000000001,7.200000000000000,"(45.50654892920, -122.674516828)",45.506548930000001,-122.674516800000006,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,93,1,93,OR,Portland,4159000,41051000901.000000000000000,4159000-41051000901,3890,10.600000000000000,7.900000000000000,"(45.50097720270, -122.631005772)",45.500977200000001,-122.631005799999997,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051000901.000000000000000,4159000-41051000901,3890,10.600000000000000,7.900000000000000,"(45.50097720270, -122.631005772)",45.500977200000001,-122.631005799999997,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,94,1,94,OR,Portland,4159000,41051001302.000000000000000,4159000-41051001302,2946,9.400000000000000,6.800000000000000,"(45.50841901120, -122.628731430)",45.508419009999997,-122.628731400000007,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051001302.000000000000000,4159000-41051001302,2946,9.400000000000000,6.800000000000000,"(45.50841901120, -122.628731430)",45.508419009999997,-122.628731400000007,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,95,1,95,OR,Portland,4159000,41051001301.000000000000000,4159000-41051001301,3802,10.199999999999999,7.100000000000000,"(45.51567550540, -122.628861769)",45.515675510000001,-122.628861799999996,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051001301.000000000000000,4159000-41051001301,3802,10.199999999999999,7.100000000000000,"(45.51567550540, -122.628861769)",45.515675510000001,-122.628861799999996,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,96,1,96,OR,Portland,4159000,41051005900.000000000000000,4159000-41051005900,5800,10.000000000000000,7.200000000000000,"(45.48520413770, -122.673348949)",45.485204140000000,-122.673348899999993,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051005900.000000000000000,4159000-41051005900,5800,10.000000000000000,7.200000000000000,"(45.48520413770, -122.673348949)",45.485204140000000,-122.673348899999993,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,97,1,97,OR,Portland,4159000,41051003402.000000000000000,4159000-41051003402,3094,11.100000000000000,7.600000000000000,"(45.55139444640, -122.668605118)",45.551394449999997,-122.668605099999994,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051003402.000000000000000,4159000-41051003402,3094,11.100000000000000,7.600000000000000,"(45.55139444640, -122.668605118)",45.551394449999997,-122.668605099999994,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,98,1,98,OR,Portland,4159000,41051003902.000000000000000,4159000-41051003902,3040,10.300000000000001,8.300000000000001,"(45.57262945700, -122.699770188)",45.572629460000002,-122.699770200000003,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051003902.000000000000000,4159000-41051003902,3040,10.300000000000001,8.300000000000001,"(45.57262945700, -122.699770188)",45.572629460000002,-122.699770200000003,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,99,1,99,OR,Portland,4159000,41051001400.000000000000000,4159000-41051001400,4679,10.000000000000000,6.900000000000000,"(45.51144754400, -122.617654623)",45.511447539999999,-122.617654599999995,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051001400.000000000000000,4159000-41051001400,4679,10.000000000000000,6.900000000000000,"(45.51144754400, -122.617654623)",45.511447539999999,-122.617654599999995,11.600000000000000,9.100000000000000,1,1.000000000000000
-1,1,100,1,100,OR,Portland,4159000,41051000402.000000000000000,4159000-41051000402,3477,10.800000000000001,8.500000000000000,"(45.48317366610, -122.604103600)",45.483173669999999,-122.604103600000002,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051000402.000000000000000,4159000-41051000402,3477,10.800000000000001,8.500000000000000,"(45.48317366610, -122.604103600)",45.483173669999999,-122.604103600000002,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,101,1,101,OR,Portland,4159000,41051000401.000000000000000,4159000-41051000401,3418,10.400000000000000,8.300000000000001,"(45.48347954810, -122.614332204)",45.483479549999998,-122.614332200000007,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051000401.000000000000000,4159000-41051000401,3418,10.400000000000000,8.300000000000001,"(45.48347954810, -122.614332204)",45.483479549999998,-122.614332200000007,11.600000000000000,9.100000000000000,3,3.000000000000000
-1,1,102,1,102,OR,Portland,4159000,41051003100.000000000000000,4159000-41051003100,4547,9.699999999999999,7.400000000000000,"(45.55548124140, -122.635795246)",45.555481239999999,-122.635795200000004,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051003100.000000000000000,4159000-41051003100,4547,9.699999999999999,7.400000000000000,"(45.55548124140, -122.635795246)",45.555481239999999,-122.635795200000004,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,103,1,103,OR,Portland,4159000,41051001202.000000000000000,4159000-41051001202,3232,9.300000000000001,7.200000000000000,"(45.50845641410, -122.642127651)",45.508456410000001,-122.642127700000003,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051001202.000000000000000,4159000-41051001202,3232,9.300000000000001,7.200000000000000,"(45.50845641410, -122.642127651)",45.508456410000001,-122.642127700000003,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,104,1,104,OR,Portland,4159000,41051002702.000000000000000,4159000-41051002702,2578,11.100000000000000,9.900000000000000,"(45.53476029770, -122.615952179)",45.534760300000002,-122.615952199999995,11.600000000000000,9.100000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,OR,Portland,4159000,41051002702.000000000000000,4159000-41051002702,2578,11.100000000000000,9.900000000000000,"(45.53476029770, -122.615952179)",45.534760300000002,-122.615952199999995,11.600000000000000,9.100000000000000,2,3.000000000000000
-1,1,105,1,105,OR,Portland,4159000,41051002701.000000000000000,4159000-41051002701,3068,9.199999999999999,8.000000000000000,"(45.54347539680, -122.616466472)",45.543475399999998,-122.616466500000001,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051002701.000000000000000,4159000-41051002701,3068,9.199999999999999,8.000000000000000,"(45.54347539680, -122.616466472)",45.543475399999998,-122.616466500000001,11.600000000000000,9.100000000000000,2,2.000000000000000
-1,1,106,1,106,OR,Portland,4159000,41051006501.000000000000000,4159000-41051006501,5898,9.800000000000001,8.600000000000000,"(45.45710193210, -122.734192585)",45.457101930000000,-122.734192600000000,11.600000000000000,9.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,OR,Portland,4159000,41051006501.000000000000000,4159000-41051006501,5898,9.800000000000001,8.600000000000000,"(45.45710193210, -122.734192585)",45.457101930000000,-122.734192600000000,11.600000000000000,9.100000000000000,2,2.000000000000000
