OID,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_Trac,Population,MHLTH_Crud,PHLTH_Crud,Geolocatio,lat,long,MHLTH_Medi,PHLTH_Medi,MHLTH,PHLTH,Health,StateAbb_1,PlaceNam_1,PlaceFIP_1,TractFIP_1,Place_Tr_1,Populati_1,MHLTH_Cr_1,PHLTH_Cr_1,Geolocat_1,lat_1,long_1,MHLTH_Me_1,PHLTH_Me_1,Distance,Dist_HLTH
-1,1,53,1,53,WA,Seattle,5363000,53033004302.000000000000000,5363000-53033004302,3518,14.800000000000001,8.199999999999999,"(47.66474069670, -122.303594998)",47.664740700000003,-122.303595000000001,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033004302.000000000000000,5363000-53033004302,3518,14.800000000000001,8.199999999999999,"(47.66474069670, -122.303594998)",47.664740700000003,-122.303595000000001,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,54,1,54,WA,Seattle,5363000,53033004301.000000000000000,5363000-53033004301,3531,10.100000000000000,7.800000000000000,"(47.66940200680, -122.300222224)",47.669402009999999,-122.300222199999993,9.500000000000000,8.150000000000000,1.500000000000000,0.000000000000000,1.500000000000000,WA,Seattle,5363000,53033004301.000000000000000,5363000-53033004301,3531,10.100000000000000,7.800000000000000,"(47.66940200680, -122.300222224)",47.669402009999999,-122.300222199999993,9.500000000000000,8.150000000000000,3,4.500000000000000
-1,1,55,1,55,WA,Seattle,5363000,53033011900.000000000000000,5363000-53033011900,7108,11.600000000000000,12.000000000000000,"(47.50845637190, -122.251967372)",47.508456369999998,-122.251967399999998,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033011900.000000000000000,5363000-53033011900,7108,11.600000000000000,12.000000000000000,"(47.50845637190, -122.251967372)",47.508456369999998,-122.251967399999998,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,56,1,56,WA,Seattle,5363000,53033011102.000000000000000,5363000-53033011102,4419,11.800000000000001,12.900000000000000,"(47.53936993080, -122.259984057)",47.539369929999999,-122.259984099999997,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033011102.000000000000000,5363000-53033011102,4419,11.800000000000001,12.900000000000000,"(47.53936993080, -122.259984057)",47.539369929999999,-122.259984099999997,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,57,1,57,WA,Seattle,5363000,53033001200.000000000000000,5363000-53033001200,6494,11.300000000000001,10.400000000000000,"(47.70712138490, -122.322819507)",47.707121379999997,-122.322819499999994,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033001200.000000000000000,5363000-53033001200,6494,11.300000000000001,10.400000000000000,"(47.70712138490, -122.322819507)",47.707121379999997,-122.322819499999994,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,58,1,58,WA,Seattle,5363000,53033000600.000000000000000,5363000-53033000600,7626,10.300000000000001,9.500000000000000,"(47.71791701490, -122.332531521)",47.717917010000001,-122.332531500000002,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033000600.000000000000000,5363000-53033000600,7626,10.300000000000001,9.500000000000000,"(47.71791701490, -122.332531521)",47.717917010000001,-122.332531500000002,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,59,1,59,WA,Seattle,5363000,53033011500.000000000000000,5363000-53033011500,4191,10.000000000000000,8.800000000000001,"(47.53018362580, -122.375532980)",47.530183630000003,-122.375533000000004,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033011500.000000000000000,5363000-53033011500,4191,10.000000000000000,8.800000000000001,"(47.53018362580, -122.375532980)",47.530183630000003,-122.375533000000004,9.500000000000000,8.150000000000000,1,3.500000000000000
-1,1,60,1,60,WA,Seattle,5363000,53033008100.000000000000000,5363000-53033008100,4070,10.500000000000000,10.699999999999999,"(47.60623096110, -122.339238220)",47.606230959999998,-122.339238199999997,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033008100.000000000000000,5363000-53033008100,4070,10.500000000000000,10.699999999999999,"(47.60623096110, -122.339238220)",47.606230959999998,-122.339238199999997,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,61,1,61,WA,Seattle,5363000,53033011800.000000000000000,5363000-53033011800,7383,15.000000000000000,15.699999999999999,"(47.52314388230, -122.259032300)",47.523143879999999,-122.259032300000001,9.500000000000000,8.150000000000000,1.500000000000000,1.000000000000000,2.500000000000000,WA,Seattle,5363000,53033011800.000000000000000,5363000-53033011800,7383,15.000000000000000,15.699999999999999,"(47.52314388230, -122.259032300)",47.523143879999999,-122.259032300000001,9.500000000000000,8.150000000000000,3,5.500000000000000
-1,1,62,1,62,WA,Seattle,5363000,53033002600.000000000000000,5363000-53033002600,4660,9.100000000000000,7.400000000000000,"(47.68274525150, -122.311928355)",47.682745250000004,-122.311928399999999,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002600.000000000000000,5363000-53033002600,4660,9.100000000000000,7.400000000000000,"(47.68274525150, -122.311928355)",47.682745250000004,-122.311928399999999,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,63,1,63,WA,Seattle,5363000,53033010200.000000000000000,5363000-53033010200,4835,8.699999999999999,8.699999999999999,"(47.55379972480, -122.259244355)",47.553799720000001,-122.259244400000000,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033010200.000000000000000,5363000-53033010200,4835,8.699999999999999,8.699999999999999,"(47.55379972480, -122.259244355)",47.553799720000001,-122.259244400000000,9.500000000000000,8.150000000000000,3,4.000000000000000
-1,1,64,1,64,WA,Seattle,5363000,53033004100.000000000000000,5363000-53033004100,7789,7.800000000000000,7.400000000000000,"(47.66011163950, -122.262670783)",47.660111639999997,-122.262670799999995,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033004100.000000000000000,5363000-53033004100,7789,7.800000000000000,7.400000000000000,"(47.66011163950, -122.262670783)",47.660111639999997,-122.262670799999995,9.500000000000000,8.150000000000000,1,1.000000000000000
-1,1,65,1,65,WA,Seattle,5363000,53033006700.000000000000000,5363000-53033006700,6544,8.600000000000000,6.100000000000000,"(47.63222610100, -122.344663797)",47.632226099999997,-122.344663800000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006700.000000000000000,5363000-53033006700,6544,8.600000000000000,6.100000000000000,"(47.63222610100, -122.344663797)",47.632226099999997,-122.344663800000006,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,66,1,66,WA,Seattle,5363000,53033007000.000000000000000,5363000-53033007000,6959,8.900000000000000,6.900000000000000,"(47.62823285940, -122.356806222)",47.628232859999997,-122.356806199999994,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033007000.000000000000000,5363000-53033007000,6959,8.900000000000000,6.900000000000000,"(47.62823285940, -122.356806222)",47.628232859999997,-122.356806199999994,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,67,1,67,WA,Seattle,5363000,53033000500.000000000000000,5363000-53033000500,3165,8.000000000000000,9.000000000000000,"(47.72243978560, -122.370668003)",47.722439790000003,-122.370667999999995,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033000500.000000000000000,5363000-53033000500,3165,8.000000000000000,9.000000000000000,"(47.72243978560, -122.370668003)",47.722439790000003,-122.370667999999995,9.500000000000000,8.150000000000000,2,3.000000000000000
-1,1,68,1,68,WA,Seattle,5363000,53033001701.000000000000000,5363000-53033001701,3818,9.500000000000000,7.200000000000000,"(47.69636219640, -122.354484063)",47.696362200000003,-122.354484099999993,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033001701.000000000000000,5363000-53033001701,3818,9.500000000000000,7.200000000000000,"(47.69636219640, -122.354484063)",47.696362200000003,-122.354484099999993,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,69,1,69,WA,Seattle,5363000,53033010600.000000000000000,5363000-53033010600,7310,9.500000000000000,8.800000000000001,"(47.54808388180, -122.392197893)",47.548083880000000,-122.392197899999999,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033010600.000000000000000,5363000-53033010600,7310,9.500000000000000,8.800000000000001,"(47.54808388180, -122.392197893)",47.548083880000000,-122.392197899999999,9.500000000000000,8.150000000000000,3,4.000000000000000
-1,1,70,1,70,WA,Seattle,5363000,53033007800.000000000000000,5363000-53033007800,5145,7.800000000000000,7.700000000000000,"(47.61357160350, -122.279022669)",47.613571600000000,-122.279022699999999,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033007800.000000000000000,5363000-53033007800,5145,7.800000000000000,7.700000000000000,"(47.61357160350, -122.279022669)",47.613571600000000,-122.279022699999999,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,71,1,71,WA,Seattle,5363000,53033002800.000000000000000,5363000-53033002800,4481,8.699999999999999,6.600000000000000,"(47.68512015090, -122.349925552)",47.685120150000003,-122.349925600000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002800.000000000000000,5363000-53033002800,4481,8.699999999999999,6.600000000000000,"(47.68512015090, -122.349925552)",47.685120150000003,-122.349925600000006,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,72,1,72,WA,Seattle,5363000,53033003400.000000000000000,5363000-53033003400,3302,8.400000000000000,6.600000000000000,"(47.67406477550, -122.361746269)",47.674064780000002,-122.361746299999993,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033003400.000000000000000,5363000-53033003400,3302,8.400000000000000,6.600000000000000,"(47.67406477550, -122.361746269)",47.674064780000002,-122.361746299999993,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,73,1,73,WA,Seattle,5363000,53033002200.000000000000000,5363000-53033002200,5286,7.300000000000000,7.700000000000000,"(47.69359572700, -122.271631643)",47.693595729999998,-122.271631600000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002200.000000000000000,5363000-53033002200,5286,7.300000000000000,7.700000000000000,"(47.69359572700, -122.271631643)",47.693595729999998,-122.271631600000006,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,74,1,74,WA,Seattle,5363000,53033003500.000000000000000,5363000-53033003500,3936,8.500000000000000,7.600000000000000,"(47.67254689680, -122.352088050)",47.672546900000000,-122.352088100000003,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033003500.000000000000000,5363000-53033003500,3936,8.500000000000000,7.600000000000000,"(47.67254689680, -122.352088050)",47.672546900000000,-122.352088100000003,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,75,1,75,WA,Seattle,5363000,53033005600.000000000000000,5363000-53033005600,6382,7.400000000000000,7.800000000000000,"(47.64074874310, -122.407142505)",47.640748739999999,-122.407142500000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033005600.000000000000000,5363000-53033005600,6382,7.400000000000000,7.800000000000000,"(47.64074874310, -122.407142505)",47.640748739999999,-122.407142500000006,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,76,1,76,WA,Seattle,5363000,53033007401.000000000000000,5363000-53033007401,4115,9.100000000000000,5.800000000000000,"(47.62292436670, -122.324658436)",47.622924370000000,-122.324658400000004,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033007401.000000000000000,5363000-53033007401,4115,9.100000000000000,5.800000000000000,"(47.62292436670, -122.324658436)",47.622924370000000,-122.324658400000004,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,77,1,77,WA,Seattle,5363000,53033006200.000000000000000,5363000-53033006200,3848,7.500000000000000,7.000000000000000,"(47.63935779410, -122.300718610)",47.639357789999998,-122.300718599999996,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006200.000000000000000,5363000-53033006200,3848,7.500000000000000,7.000000000000000,"(47.63935779410, -122.300718610)",47.639357789999998,-122.300718599999996,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,78,1,78,WA,Seattle,5363000,53033000900.000000000000000,5363000-53033000900,2019,7.800000000000000,8.300000000000001,"(47.70749035060, -122.270496698)",47.707490350000000,-122.270496699999995,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033000900.000000000000000,5363000-53033000900,2019,7.800000000000000,8.300000000000001,"(47.70749035060, -122.270496698)",47.707490350000000,-122.270496699999995,9.500000000000000,8.150000000000000,1,2.000000000000000
-1,1,79,1,79,WA,Seattle,5363000,53033005000.000000000000000,5363000-53033005000,3600,9.000000000000000,6.400000000000000,"(47.66086963810, -122.341807603)",47.660869640000001,-122.341807599999996,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033005000.000000000000000,5363000-53033005000,3600,9.000000000000000,6.400000000000000,"(47.66086963810, -122.341807603)",47.660869640000001,-122.341807599999996,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,80,1,80,WA,Seattle,5363000,53033003100.000000000000000,5363000-53033003100,6219,9.000000000000000,8.300000000000001,"(47.68695035090, -122.396410425)",47.686950349999996,-122.396410399999994,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033003100.000000000000000,5363000-53033003100,6219,9.000000000000000,8.300000000000001,"(47.68695035090, -122.396410425)",47.686950349999996,-122.396410399999994,9.500000000000000,8.150000000000000,3,4.000000000000000
-1,1,81,1,81,WA,Seattle,5363000,53033012100.000000000000000,5363000-53033012100,2681,8.300000000000001,9.000000000000000,"(47.50678290010, -122.386999879)",47.506782899999997,-122.386999900000006,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033012100.000000000000000,5363000-53033012100,2681,8.300000000000001,9.000000000000000,"(47.50678290010, -122.386999879)",47.506782899999997,-122.386999900000006,9.500000000000000,8.150000000000000,1,2.000000000000000
-1,1,82,1,82,WA,Seattle,5363000,53033002500.000000000000000,5363000-53033002500,2802,8.900000000000000,7.900000000000000,"(47.68389716410, -122.302279208)",47.683897160000001,-122.302279200000001,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002500.000000000000000,5363000-53033002500,2802,8.900000000000000,7.900000000000000,"(47.68389716410, -122.302279208)",47.683897160000001,-122.302279200000001,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,83,1,83,WA,Seattle,5363000,53033004900.000000000000000,5363000-53033004900,6139,8.600000000000000,5.700000000000000,"(47.65683202120, -122.351155006)",47.656832020000003,-122.351155000000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033004900.000000000000000,5363000-53033004900,6139,8.600000000000000,5.700000000000000,"(47.65683202120, -122.351155006)",47.656832020000003,-122.351155000000006,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,84,1,84,WA,Seattle,5363000,53033006600.000000000000000,5363000-53033006600,3540,8.500000000000000,6.200000000000000,"(47.63290875230, -122.330005201)",47.632908749999999,-122.330005200000002,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006600.000000000000000,5363000-53033006600,3540,8.500000000000000,6.200000000000000,"(47.63290875230, -122.330005201)",47.632908749999999,-122.330005200000002,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,85,1,85,WA,Seattle,5363000,53033007100.000000000000000,5363000-53033007100,3055,8.900000000000000,6.200000000000000,"(47.62244424980, -122.357402012)",47.622444250000001,-122.357401999999993,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033007100.000000000000000,5363000-53033007100,3055,8.900000000000000,6.200000000000000,"(47.62244424980, -122.357402012)",47.622444250000001,-122.357401999999993,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,86,1,86,WA,Seattle,5363000,53033008400.000000000000000,5363000-53033008400,3760,9.199999999999999,6.700000000000000,"(47.61346758060, -122.323941963)",47.613467579999998,-122.323942000000002,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033008400.000000000000000,5363000-53033008400,3760,9.199999999999999,6.700000000000000,"(47.61346758060, -122.323941963)",47.613467579999998,-122.323942000000002,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,87,1,87,WA,Seattle,5363000,53033000402.000000000000000,5363000-53033000402,4841,8.900000000000000,10.000000000000000,"(47.71685875600, -122.352366711)",47.716858760000001,-122.352366700000005,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033000402.000000000000000,5363000-53033000402,4841,8.900000000000000,10.000000000000000,"(47.71685875600, -122.352366711)",47.716858760000001,-122.352366700000005,9.500000000000000,8.150000000000000,1,2.000000000000000
-1,1,88,1,88,WA,Seattle,5363000,53033002100.000000000000000,5363000-53033002100,3807,9.000000000000000,8.000000000000000,"(47.69536736090, -122.298045221)",47.695367359999999,-122.298045200000004,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002100.000000000000000,5363000-53033002100,3807,9.000000000000000,8.000000000000000,"(47.69536736090, -122.298045221)",47.695367359999999,-122.298045200000004,9.500000000000000,8.150000000000000,1,1.000000000000000
-1,1,89,1,89,WA,Seattle,5363000,53033003600.000000000000000,5363000-53033003600,5672,8.900000000000000,6.600000000000000,"(47.67719129800, -122.324205280)",47.677191299999997,-122.324205300000003,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033003600.000000000000000,5363000-53033003600,5672,8.900000000000000,6.600000000000000,"(47.67719129800, -122.324205280)",47.677191299999997,-122.324205300000003,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,90,1,90,WA,Seattle,5363000,53033003800.000000000000000,5363000-53033003800,2058,8.900000000000000,8.199999999999999,"(47.67940934190, -122.295529158)",47.679409339999999,-122.295529200000004,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033003800.000000000000000,5363000-53033003800,2058,8.900000000000000,8.199999999999999,"(47.67940934190, -122.295529158)",47.679409339999999,-122.295529200000004,9.500000000000000,8.150000000000000,2,3.000000000000000
-1,1,91,1,91,WA,Seattle,5363000,53033008001.000000000000000,5363000-53033008001,5588,8.900000000000000,6.900000000000000,"(47.61492656620, -122.355141228)",47.614926570000002,-122.355141200000006,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033008001.000000000000000,5363000-53033008001,5588,8.900000000000000,6.900000000000000,"(47.61492656620, -122.355141228)",47.614926570000002,-122.355141200000006,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,92,1,92,WA,Seattle,5363000,53033000800.000000000000000,5363000-53033000800,2583,8.800000000000001,8.500000000000000,"(47.71124943730, -122.286082225)",47.711249440000003,-122.286082199999996,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033000800.000000000000000,5363000-53033000800,2583,8.800000000000001,8.500000000000000,"(47.71124943730, -122.286082225)",47.711249440000003,-122.286082199999996,9.500000000000000,8.150000000000000,1,2.000000000000000
-1,1,93,1,93,WA,Seattle,5363000,53033006300.000000000000000,5363000-53033006300,4962,7.100000000000000,7.500000000000000,"(47.63620459600, -122.275885393)",47.636204599999999,-122.275885400000007,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006300.000000000000000,5363000-53033006300,4962,7.100000000000000,7.500000000000000,"(47.63620459600, -122.275885393)",47.636204599999999,-122.275885400000007,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,94,1,94,WA,Seattle,5363000,53033006900.000000000000000,5363000-53033006900,4080,8.800000000000001,7.400000000000000,"(47.63436302220, -122.366971480)",47.634363020000002,-122.366971500000005,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006900.000000000000000,5363000-53033006900,4080,8.800000000000001,7.400000000000000,"(47.63436302220, -122.366971480)",47.634363020000002,-122.366971500000005,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,95,1,95,WA,Seattle,5363000,53033009800.000000000000000,5363000-53033009800,6198,9.500000000000000,8.500000000000000,"(47.57195509530, -122.383094045)",47.571955099999997,-122.383094000000000,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033009800.000000000000000,5363000-53033009800,6198,9.500000000000000,8.500000000000000,"(47.57195509530, -122.383094045)",47.571955099999997,-122.383094000000000,9.500000000000000,8.150000000000000,2,3.000000000000000
-1,1,96,1,96,WA,Seattle,5363000,53033006100.000000000000000,5363000-53033006100,4796,8.300000000000001,6.300000000000000,"(47.64481031240, -122.322183742)",47.644810309999997,-122.322183699999997,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006100.000000000000000,5363000-53033006100,4796,8.300000000000001,6.300000000000000,"(47.64481031240, -122.322183742)",47.644810309999997,-122.322183699999997,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,97,1,97,WA,Seattle,5363000,53033006800.000000000000000,5363000-53033006800,2834,8.100000000000000,6.700000000000000,"(47.63603067860, -122.356465296)",47.636030679999998,-122.356465299999996,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006800.000000000000000,5363000-53033006800,2834,8.100000000000000,6.700000000000000,"(47.63603067860, -122.356465296)",47.636030679999998,-122.356465299999996,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,98,1,98,WA,Seattle,5363000,53033003200.000000000000000,5363000-53033003200,7683,8.699999999999999,7.700000000000000,"(47.67500279090, -122.401229042)",47.675002790000001,-122.401229000000001,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033003200.000000000000000,5363000-53033003200,7683,8.699999999999999,7.700000000000000,"(47.67500279090, -122.401229042)",47.675002790000001,-122.401229000000001,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,99,1,99,WA,Seattle,5363000,53033010402.000000000000000,5363000-53033010402,4669,9.500000000000000,9.100000000000000,"(47.55378777110, -122.310225765)",47.553787770000000,-122.310225799999998,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033010402.000000000000000,5363000-53033010402,4669,9.500000000000000,9.100000000000000,"(47.55378777110, -122.310225765)",47.553787770000000,-122.310225799999998,9.500000000000000,8.150000000000000,1,2.000000000000000
-1,1,100,1,100,WA,Seattle,5363000,53033002400.000000000000000,5363000-53033002400,2972,8.500000000000000,7.700000000000000,"(47.68668122800, -122.287825765)",47.686681229999998,-122.287825799999993,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033002400.000000000000000,5363000-53033002400,2972,8.500000000000000,7.700000000000000,"(47.68668122800, -122.287825765)",47.686681229999998,-122.287825799999993,9.500000000000000,8.150000000000000,2,2.000000000000000
-1,1,101,1,101,WA,Seattle,5363000,53033004800.000000000000000,5363000-53033004800,4539,8.400000000000000,6.500000000000000,"(47.66043019440, -122.360632478)",47.660430190000000,-122.360632499999994,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033004800.000000000000000,5363000-53033004800,4539,8.400000000000000,6.500000000000000,"(47.66043019440, -122.360632478)",47.660430190000000,-122.360632499999994,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,102,1,102,WA,Seattle,5363000,53033006500.000000000000000,5363000-53033006500,4157,8.100000000000000,6.200000000000000,"(47.63096364460, -122.317757814)",47.630963639999997,-122.317757799999995,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033006500.000000000000000,5363000-53033006500,4157,8.100000000000000,6.200000000000000,"(47.63096364460, -122.317757814)",47.630963639999997,-122.317757799999995,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,103,1,103,WA,Seattle,5363000,53033008300.000000000000000,5363000-53033008300,2505,9.199999999999999,8.400000000000000,"(47.61181784900, -122.328004252)",47.611817850000001,-122.328004300000003,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033008300.000000000000000,5363000-53033008300,2505,9.199999999999999,8.400000000000000,"(47.61181784900, -122.328004252)",47.611817850000001,-122.328004300000003,9.500000000000000,8.150000000000000,3,4.000000000000000
-1,1,104,1,104,WA,Seattle,5363000,53033005802.000000000000000,5363000-53033005802,5059,8.900000000000000,7.200000000000000,"(47.63400723280, -122.379560976)",47.634007230000002,-122.379560999999995,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033005802.000000000000000,5363000-53033005802,5059,8.900000000000000,7.200000000000000,"(47.63400723280, -122.379560976)",47.634007230000002,-122.379560999999995,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,105,1,105,WA,Seattle,5363000,53033004000.000000000000000,5363000-53033004000,2690,9.100000000000000,9.000000000000000,"(47.67975367130, -122.247393629)",47.679753669999997,-122.247393599999995,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033004000.000000000000000,5363000-53033004000,2690,9.100000000000000,9.000000000000000,"(47.67975367130, -122.247393629)",47.679753669999997,-122.247393599999995,9.500000000000000,8.150000000000000,3,4.000000000000000
-1,1,106,1,106,WA,Seattle,5363000,53033007200.000000000000000,5363000-53033007200,5318,9.000000000000000,5.800000000000000,"(47.61945409100, -122.343117658)",47.619454089999998,-122.343117699999993,9.500000000000000,8.150000000000000,0.000000000000000,0.000000000000000,0.000000000000000,WA,Seattle,5363000,53033007200.000000000000000,5363000-53033007200,5318,9.000000000000000,5.800000000000000,"(47.61945409100, -122.343117658)",47.619454089999998,-122.343117699999993,9.500000000000000,8.150000000000000,3,3.000000000000000
-1,1,107,1,107,WA,Seattle,5363000,53033009600.000000000000000,5363000-53033009600,5252,8.699999999999999,9.199999999999999,"(47.58937787930, -122.387919141)",47.589377880000001,-122.387919100000005,9.500000000000000,8.150000000000000,0.000000000000000,1.000000000000000,1.000000000000000,WA,Seattle,5363000,53033009600.000000000000000,5363000-53033009600,5252,8.699999999999999,9.199999999999999,"(47.58937787930, -122.387919141)",47.589377880000001,-122.387919100000005,9.500000000000000,8.150000000000000,3,4.000000000000000
